show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,has_director,has_country,date_added_parsed,year_added,month_added,day_added,day_of_week_added,is_weekend_add,duration_minutes,season_count,release_year_date,release_age_days,release_age_years,days_since_first_record,title_length,number_of_genres,number_of_countries
s2404,Movie,Menahi,Ayman Makram,Saudi Arabia,6/11/2020,2008,TV-14,101 min,"Comedies, International Movies",True,True,2020-06-11,2020,6,11,3,False,101.0,,2008-01-01,4545,12.4435318275154,4545,6,2,1
s2406,TV Show,DC's Legends of Tomorrow,Rob Seidenglanz,United States,6/10/2020,2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",True,True,2020-06-10,2020,6,10,2,False,,5.0,2020-01-01,161,0.4407939767282683,4544,24,2,1
s2408,Movie,Middle Men,George Gallo,United States,6/10/2020,2009,R,113 min,"Comedies, Dramas, Independent Movies",True,True,2020-06-10,2020,6,10,2,False,113.0,,2009-01-01,4178,11.43874058863792,4544,10,3,1
s2411,Movie,The Witch: Part 1 - The Subversion,Park Hoon-jung,South Korea,6/10/2020,2018,TV-MA,126 min,"Action & Adventure, International Movies, Sci-Fi & Fantasy",True,True,2020-06-10,2020,6,10,2,False,126.0,,2018-01-01,891,2.439425051334702,4544,34,3,1
s2412,Movie,Before I Fall,Ry Russo-Young,United States,6/8/2020,2017,PG-13,98 min,"Dramas, Romantic Movies",True,True,2020-06-08,2020,6,8,0,False,98.0,,2017-01-01,1254,3.433264887063655,4542,13,2,1
s2413,Movie,365 Days,"Barbara Białowąs, Tomasz Mandes",Poland,6/7/2020,2020,TV-MA,114 min,"Dramas, International Movies, Romantic Movies",True,True,2020-06-07,2020,6,7,6,True,114.0,,2020-01-01,158,0.432580424366872,4541,8,3,1
s2414,Movie,Forensic,"Akhil Paul, Anas Khan",India,6/7/2020,2020,TV-14,132 min,"International Movies, Thrillers",True,True,2020-06-07,2020,6,7,6,True,132.0,,2020-01-01,158,0.432580424366872,4541,8,2,1
s2415,Movie,Project Papa,Kanika Batra,India,6/7/2020,2018,TV-14,92 min,"Dramas, Independent Movies, International Movies",True,True,2020-06-07,2020,6,7,6,True,92.0,,2018-01-01,888,2.431211498973306,4541,12,3,1
s2417,Movie,The Night Clerk,Michael Cristofer,United States,6/6/2020,2020,R,90 min,"Dramas, Independent Movies",True,True,2020-06-06,2020,6,6,5,True,90.0,,2020-01-01,157,0.42984257357973993,4540,15,2,1
s2419,Movie,Before the Summer Crowds,Mohamed Khan,Egypt,6/5/2020,2016,TV-14,86 min,"Dramas, International Movies",True,True,2020-06-05,2020,6,5,4,False,86.0,,2016-01-01,1617,4.427104722792608,4539,24,2,1
s2420,Movie,Big Stone Gap,Adriana Trigiani,United States,6/5/2020,2014,PG-13,103 min,"Comedies, Romantic Movies",True,True,2020-06-05,2020,6,5,4,False,103.0,,2014-01-01,2347,6.425735797399041,4539,13,2,1
s2421,Movie,Choked: Paisa Bolta Hai,Anurag Kashyap,India,6/5/2020,2020,TV-14,114 min,"Dramas, International Movies",True,True,2020-06-05,2020,6,5,4,False,114.0,,2020-01-01,156,0.4271047227926078,4539,23,2,1
s2422,Movie,Merry Men 2: Another Mission,Moses Inwang,Nigeria,6/5/2020,2019,TV-MA,115 min,"Comedies, International Movies",True,True,2020-06-05,2020,6,5,4,False,115.0,,2019-01-01,521,1.4264202600958247,4539,28,2,1
s2424,TV Show,Supernatural,Phil Sgriccia,United States,6/5/2020,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",True,True,2020-06-05,2020,6,5,4,False,,15.0,2019-01-01,521,1.4264202600958247,4539,12,3,1
s2425,Movie,The Last Days of American Crime,Olivier Megaton,United States,6/5/2020,2020,TV-MA,149 min,"Action & Adventure, Dramas, Independent Movies",True,True,2020-06-05,2020,6,5,4,False,149.0,,2020-01-01,156,0.4271047227926078,4539,31,3,1
s2428,Movie,Hot Sweet Sour,Andaç Haznedaroğlu,Turkey,6/4/2020,2017,TV-14,102 min,"Dramas, International Movies, Romantic Movies",True,True,2020-06-04,2020,6,4,3,False,102.0,,2017-01-01,1250,3.4223134839151266,4538,14,3,1
s2429,Movie,Overnight Republic,Murat Kepez,Turkey,6/4/2020,2017,TV-MA,105 min,"Comedies, International Movies",True,True,2020-06-04,2020,6,4,3,False,105.0,,2017-01-01,1250,3.4223134839151266,4538,18,2,1
s2430,Movie,Can’t Complain,Ahmed Nader Galal,Egypt,6/3/2020,2007,TV-MA,114 min,"Comedies, International Movies, Romantic Movies",True,True,2020-06-03,2020,6,3,2,False,114.0,,2007-01-01,4902,13.42094455852156,4537,14,3,1
s2431,Movie,Lady Bird,Greta Gerwig,United States,6/3/2020,2017,R,94 min,"Comedies, Dramas, Independent Movies",True,True,2020-06-03,2020,6,3,2,False,94.0,,2017-01-01,1249,3.4195756331279945,4537,9,3,1
s2432,Movie,Spelling the Dream,Sam Rega,United States,6/3/2020,2020,TV-G,83 min,"Children & Family Movies, Documentaries",True,True,2020-06-03,2020,6,3,2,False,83.0,,2020-01-01,154,0.4216290212183436,4537,18,2,1
s2434,Movie,Andaleeb El Dokki,Wael Ehsan,Egypt,6/2/2020,2008,TV-14,106 min,"Comedies, International Movies",True,True,2020-06-02,2020,6,2,1,False,106.0,,2008-01-01,4536,12.41889117043121,4536,17,2,1
s2435,Movie,Let's Dance,Inas El-Degheidy,Egypt,6/2/2020,2006,TV-14,116 min,"Comedies, Dramas, International Movies",True,True,2020-06-02,2020,6,2,1,False,116.0,,2006-01-01,5266,14.417522245037645,4536,11,3,1
s2438,Movie,My Horrible Grandma,Sameh Abdulaziz,Egypt,6/2/2020,2012,TV-MA,100 min,"Comedies, Dramas, International Movies",True,True,2020-06-02,2020,6,2,1,False,100.0,,2012-01-01,3075,8.41889117043121,4536,19,3,1
s2439,Movie,Sorry To Disturb,Khaled Marei,Egypt,6/2/2020,2008,TV-14,116 min,"Dramas, International Movies",True,True,2020-06-02,2020,6,2,1,False,116.0,,2008-01-01,4536,12.41889117043121,4536,16,2,1
s2440,Movie,The Student Cop,Wael Ihsan,Egypt,6/2/2020,2004,TV-14,111 min,"Action & Adventure, Comedies, International Movies",True,True,2020-06-02,2020,6,2,1,False,111.0,,2004-01-01,5997,16.418891170431213,4536,15,3,1
s2442,Movie,What's Up?,Izidore K. Musallam,Saudi Arabia,6/2/2020,2006,TV-PG,95 min,"Comedies, Dramas, International Movies",True,True,2020-06-02,2020,6,2,1,False,95.0,,2006-01-01,5266,14.417522245037645,4536,10,3,1
s2443,Movie,X Large,Sherif Arafa,Egypt,6/2/2020,2011,TV-14,135 min,"Comedies, International Movies, Romantic Movies",True,True,2020-06-02,2020,6,2,1,False,135.0,,2011-01-01,3440,9.418206707734429,4536,7,3,1
s2444,Movie,122,Yasir Al Yasiri,Egypt,6/1/2020,2019,TV-MA,95 min,"Horror Movies, International Movies",True,True,2020-06-01,2020,6,1,0,False,95.0,,2019-01-01,517,1.4154688569472964,4535,3,2,1
s2437,Movie,Mr. Romantic,Ahmed Al-Badry,Egypt,6/2/2020,2009,TV-14,97 min,"Comedies, International Movies, Romantic Movies",True,True,2020-06-02,2020,6,2,1,False,97.0,,2009-01-01,4170,11.416837782340862,4536,12,3,1
s2446,Movie,Chippa,Safdar Rahman,India,6/1/2020,2020,TV-14,92 min,"Comedies, Dramas, Independent Movies",True,True,2020-06-01,2020,6,1,0,False,92.0,,2020-01-01,152,0.4161533196440794,4535,6,3,1
s2447,Movie,Cook Off,Tomas Brickhill,Zimbabwe,6/1/2020,2017,TV-G,100 min,"Comedies, International Movies, Romantic Movies",True,True,2020-06-01,2020,6,1,0,False,100.0,,2017-01-01,1247,3.4140999315537304,4535,8,3,1
s2449,Movie,Kalek Shanab,Hani Al-Shaibani,United Arab Emirates,6/1/2020,2019,TV-PG,80 min,"Comedies, International Movies",True,True,2020-06-01,2020,6,1,0,False,80.0,,2019-01-01,517,1.4154688569472964,4535,12,2,1
s2452,Movie,Mirai,Mamoru Hosoda,Japan,6/1/2020,2018,PG,98 min,"Action & Adventure, Anime Features, Children & Family Movies",True,True,2020-06-01,2020,6,1,0,False,98.0,,2018-01-01,882,2.414784394250513,4535,5,3,1
s2455,Movie,The Disaster Artist,James Franco,United States,6/1/2020,2017,R,104 min,"Comedies, Dramas",True,True,2020-06-01,2020,6,1,0,False,104.0,,2017-01-01,1247,3.4140999315537304,4535,19,2,1
s2448,TV Show,Dear My Friends,Not Given,South Korea,6/1/2020,2016,TV-MA,1 Season,"International TV Shows, Korean TV Shows, TV Dramas",True,True,2020-06-01,2020,6,1,0,False,,1.0,2016-01-01,1613,4.41615331964408,4535,15,3,1
s2456,Movie,The Stolen,Niall Johnson,United Kingdom,6/1/2020,2016,TV-14,98 min,Dramas,True,True,2020-06-01,2020,6,1,0,False,98.0,,2016-01-01,1613,4.41615331964408,4535,10,1,1
s2457,Movie,High Strung Free Dance,Michael Damian,Romania,5/31/2020,2019,TV-14,104 min,"Dramas, Music & Musicals, Romantic Movies",True,True,2020-05-31,2020,5,31,6,True,104.0,,2019-01-01,516,1.4127310061601643,4534,22,3,1
s2458,Movie,Freej Al Taibeen,Ahmed Zain,United Arab Emirates,5/29/2020,2018,TV-PG,99 min,"Comedies, Dramas, International Movies",True,True,2020-05-29,2020,5,29,4,False,99.0,,2018-01-01,879,2.406570841889117,4532,16,3,1
s2459,Movie,Kenny Sebastian: The Most Interesting Person in the Room,Angshuman Ghosh,India,5/29/2020,2020,TV-MA,68 min,Stand-Up Comedy,True,True,2020-05-29,2020,5,29,4,False,68.0,,2020-01-01,149,0.4079397672826831,4532,56,1,1
s2461,Movie,The Other,Youssef Chahine,Egypt,5/29/2020,1999,TV-MA,106 min,"Dramas, International Movies, Romantic Movies",True,True,2020-05-29,2020,5,29,4,False,106.0,,1999-01-01,7819,21.4072553045859,4532,9,3,1
s2464,Movie,Grandmother's Farm,Ahmed Zein,United Arab Emirates,5/28/2020,2014,TV-14,71 min,"Comedies, Horror Movies, International Movies",True,True,2020-05-28,2020,5,28,3,False,71.0,,2014-01-01,2339,6.403832991101985,4531,18,3,1
s2465,Movie,Grandmother's Farm Part 2,Ahmed Zein,United Arab Emirates,5/28/2020,2015,TV-14,80 min,"Comedies, Horror Movies, International Movies",True,True,2020-05-28,2020,5,28,3,False,80.0,,2015-01-01,1974,5.404517453798768,4531,25,3,1
s2466,Movie,Intuition,Alejandro Montiel,Argentina,5/28/2020,2020,TV-MA,116 min,"Dramas, International Movies, Thrillers",True,True,2020-05-28,2020,5,28,3,False,116.0,,2020-01-01,148,0.405201916495551,4531,9,3,1
s2468,Movie,I'm No Longer Here,Fernando Frías de la Parra,Mexico,5/27/2020,2019,TV-MA,112 min,"Dramas, Independent Movies, International Movies",True,True,2020-05-27,2020,5,27,2,False,112.0,,2019-01-01,512,1.4017796030116358,4530,18,3,1
s2469,Movie,Hannah Gadsby: Douglas,Madeleine Parry,Australia,5/26/2020,2020,TV-MA,73 min,Stand-Up Comedy,True,True,2020-05-26,2020,5,26,1,False,73.0,,2020-01-01,146,0.3997262149212868,4529,22,1,1
s2470,Movie,Ne Zha,Yu Yang,China,5/25/2020,2019,TV-14,110 min,"Action & Adventure, Comedies, International Movies",True,True,2020-05-25,2020,5,25,0,False,110.0,,2019-01-01,510,1.3963039014373717,4528,6,3,1
s2471,TV Show,Supergirl,Jesse Warn,United States,5/25/2020,2019,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",True,True,2020-05-25,2020,5,25,0,False,,5.0,2019-01-01,510,1.3963039014373717,4528,9,2,1
s2472,Movie,Uncut Gems,"Josh Safdie, Benny Safdie",United States,5/25/2020,2019,R,135 min,"Dramas, Thrillers",True,True,2020-05-25,2020,5,25,0,False,135.0,,2019-01-01,510,1.3963039014373717,4528,10,2,1
s2484,Movie,Fifty Year Old Teenager,Fouad Al Shatti,Not Given,5/21/2020,1996,TV-14,204 min,"Comedies, International Movies",True,True,2020-05-21,2020,5,21,3,False,204.0,,1996-01-01,8907,24.386036960985628,4524,23,2,1
s2475,Movie,One Day We'll Talk About Today,Angga Dwimas Sasongko,Indonesia,5/23/2020,2020,TV-G,128 min,"Dramas, International Movies",True,True,2020-05-23,2020,5,23,5,True,128.0,,2020-01-01,143,0.3915126625598905,4526,30,2,1
s2476,Movie,Si Doel the Movie 3,Rano Karno,Indonesia,5/23/2020,2020,TV-G,93 min,"Dramas, International Movies, Music & Musicals",True,True,2020-05-23,2020,5,23,5,True,93.0,,2020-01-01,143,0.3915126625598905,4526,19,3,1
s2485,Movie,Lock Your Girls In,Fouad El-Mohandes,Not Given,5/21/2020,1982,TV-PG,233 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-21,2020,5,21,3,False,233.0,,1982-01-01,14020,38.38466803559206,4524,18,3,1
s2478,Movie,Living in Bondage: Breaking Free,Ramsey Nouah,Nigeria,5/22/2020,2019,TV-MA,149 min,"Horror Movies, International Movies, Thrillers",True,True,2020-05-22,2020,5,22,4,False,149.0,,2019-01-01,507,1.3880903490759753,4525,32,3,1
s2479,Movie,Modest Heroes: Ponoc Short Films Theatre,"Hiromasa Yonebayashi, Yoshiyuki Momose, Akihiko Yamashita",Japan,5/22/2020,2018,PG,54 min,"Anime Features, Children & Family Movies",True,True,2020-05-22,2020,5,22,4,False,54.0,,2018-01-01,872,2.3874058863791925,4525,40,2,1
s2480,Movie,The Lovebirds,Michael Showalter,United States,5/22/2020,2020,R,87 min,"Action & Adventure, Comedies, Romantic Movies",True,True,2020-05-22,2020,5,22,4,False,87.0,,2020-01-01,142,0.3887748117727584,4525,13,3,1
s2481,TV Show,Trailer Park Boys: The Animated Series,"Norm Hiscock, Gary Howsam, Mike Smith, John Paul Tremblay, Robb Wells",Canada,5/22/2020,2020,TV-MA,2 Seasons,TV Comedies,True,True,2020-05-22,2020,5,22,4,False,,2.0,2020-01-01,142,0.3887748117727584,4525,38,1,1
s2482,Movie,#FriendButMarried,Rako Prijanto,Indonesia,5/21/2020,2018,TV-G,102 min,"Dramas, International Movies, Romantic Movies",True,True,2020-05-21,2020,5,21,3,False,102.0,,2018-01-01,871,2.3846680355920604,4524,17,3,1
s2483,Movie,Bye Bye London,Almunsif Alsuwaisi,Kuwait,5/21/2020,1981,TV-14,177 min,"Comedies, Dramas, International Movies",True,True,2020-05-21,2020,5,21,3,False,177.0,,1981-01-01,14385,39.383983572895275,4524,14,3,1
s2486,Movie,Mujeres arriba,Andrés Feddersen,Chile,5/21/2020,2019,TV-14,98 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-21,2020,5,21,3,False,98.0,,2019-01-01,506,1.3853524982888432,4524,14,3,1
s2489,Movie,Raya and Sakina,Hussein Kamal,Not Given,5/21/2020,1984,TV-14,230 min,"Comedies, Dramas, International Movies",True,True,2020-05-21,2020,5,21,3,False,230.0,,1984-01-01,13290,36.38603696098563,4524,15,3,1
s2488,Movie,No Longer kids,Samir Al Asfory,Egypt,5/21/2020,1979,TV-14,237 min,"Comedies, Dramas, International Movies",True,True,2020-05-21,2020,5,21,3,False,237.0,,1979-01-01,15116,41.385352498288846,4524,14,3,1
s2491,Movie,The Married Couples,Hassan AbdulSalam,Egypt,5/21/2020,1981,TV-14,195 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-21,2020,5,21,3,False,195.0,,1981-01-01,14385,39.383983572895275,4524,19,3,1
s2492,Movie,The School of Mischief,Houssam El-Din Mustafa,Egypt,5/21/2020,1973,TV-14,253 min,"Comedies, Dramas, International Movies",True,True,2020-05-21,2020,5,21,3,False,253.0,,1973-01-01,17307,47.383983572895275,4524,22,3,1
s2571,Movie,Lady Driver,Shaun Paul Piccinino,United States,5/2/2020,2019,PG,104 min,"Dramas, Sports Movies",True,True,2020-05-02,2020,5,2,5,True,104.0,,2019-01-01,487,1.3333333333333333,4505,11,2,1
s2490,Movie,Sayed the Servant,Hussein Kamal,Not Given,5/21/2020,1985,TV-14,173 min,"Comedies, International Movies",True,True,2020-05-21,2020,5,21,3,False,173.0,,1985-01-01,12924,35.383983572895275,4524,17,2,1
s2493,Movie,The Witness Who Didn't See Anything,"Muhammad Fadl, Hany Motawie",Egypt,5/21/2020,1976,TV-PG,157 min,"Comedies, International Movies",True,True,2020-05-21,2020,5,21,3,False,157.0,,1976-01-01,16212,44.38603696098563,4524,35,2,1
s2494,Movie,Anchor Baby,Lonzo Nzekwe,Canada,5/20/2020,2010,TV-MA,97 min,"Dramas, International Movies",True,True,2020-05-20,2020,5,20,2,False,97.0,,2010-01-01,3792,10.381930184804927,4523,11,2,1
s2495,Movie,Ben Platt Live from Radio City Music Hall,"Alex Timbers, Sam Wrench",United States,5/20/2020,2020,TV-PG,85 min,Music & Musicals,True,True,2020-05-20,2020,5,20,2,False,85.0,,2020-01-01,140,0.38329911019849416,4523,41,1,1
s2497,Movie,Honeytrap,Rebecca Johnson,United Kingdom,5/20/2020,2014,TV-MA,94 min,"Dramas, Independent Movies",True,True,2020-05-20,2020,5,20,2,False,94.0,,2014-01-01,2331,6.381930184804928,4523,9,2,1
s2498,Movie,I Will Follow,Ava DuVernay,United States,5/20/2020,2010,TV-14,80 min,"Dramas, Independent Movies, Romantic Movies",True,True,2020-05-20,2020,5,20,2,False,80.0,,2010-01-01,3792,10.381930184804927,4523,13,3,1
s2499,Movie,Mutiny of the Worker Bees,Carlos Morett,Mexico,5/20/2020,2020,TV-MA,94 min,"Comedies, International Movies",True,True,2020-05-20,2020,5,20,2,False,94.0,,2020-01-01,140,0.38329911019849416,4523,25,2,1
s2501,Movie,What Are the Odds?,Megha Ramaswamy,India,5/20/2020,2020,TV-MA,92 min,"Comedies, Dramas, Independent Movies",True,True,2020-05-20,2020,5,20,2,False,92.0,,2020-01-01,140,0.38329911019849416,4523,18,3,1
s2502,Movie,Either Me Or My Auntie,Saeed Hamed,Egypt,5/19/2020,2006,TV-PG,105 min,"Comedies, International Movies",True,True,2020-05-19,2020,5,19,1,False,105.0,,2006-01-01,5252,14.379192334017796,4522,22,2,1
s2503,Movie,Escaping Tel Aviv,Sherif Arafa,Egypt,5/19/2020,2009,TV-14,120 min,"Action & Adventure, International Movies",True,True,2020-05-19,2020,5,19,1,False,120.0,,2009-01-01,4156,11.378507871321013,4522,17,2,1
s2504,Movie,Game Over,Ahmed Al-Badry,Egypt,5/19/2020,2012,TV-14,96 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-19,2020,5,19,1,False,96.0,,2012-01-01,3061,8.380561259411362,4522,9,3,1
s2505,Movie,Karkar,Ali Ragab,Egypt,5/19/2020,2007,TV-14,107 min,"Comedies, International Movies",True,True,2020-05-19,2020,5,19,1,False,107.0,,2007-01-01,4887,13.379876796714578,4522,6,2,1
s2506,Movie,My Sleeping Lover,Ahmad El-Badri,Egypt,5/19/2020,2008,TV-PG,93 min,"Comedies, International Movies",True,True,2020-05-19,2020,5,19,1,False,93.0,,2008-01-01,4522,12.380561259411362,4522,17,2,1
s2507,Movie,Omar & Salma 2,Ahmad El-Badri,Egypt,5/19/2020,2009,TV-14,101 min,"Comedies, International Movies",True,True,2020-05-19,2020,5,19,1,False,101.0,,2009-01-01,4156,11.378507871321013,4522,14,2,1
s2508,TV Show,Patton Oswalt: I Love Everything,Marcus Raboy,United States,5/19/2020,2020,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",True,True,2020-05-19,2020,5,19,1,False,,1.0,2020-01-01,139,0.3805612594113621,4522,32,2,1
s2510,Movie,Tarek's Situation,Wael Ehsan,Egypt,5/19/2020,2006,TV-14,110 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-19,2020,5,19,1,False,110.0,,2006-01-01,5252,14.379192334017796,4522,17,3,1
s2511,Movie,The Beach Loafer,Ali Ragab,Egypt,5/19/2020,2004,TV-14,112 min,"Comedies, International Movies",True,True,2020-05-19,2020,5,19,1,False,112.0,,2004-01-01,5983,16.380561259411362,4522,16,2,1
s2572,Movie,Mike Birbiglia: My Girlfriend's Boyfriend,Seth Barrish,United States,5/2/2020,2013,TV-14,76 min,Stand-Up Comedy,True,True,2020-05-02,2020,5,2,5,True,76.0,,2013-01-01,2678,7.3319644079397674,4505,41,1,1
s2512,Movie,Wadjda,Haifaa Al-Mansour,Saudi Arabia,5/19/2020,2012,PG,93 min,"Dramas, Independent Movies, International Movies",True,True,2020-05-19,2020,5,19,1,False,93.0,,2012-01-01,3061,8.380561259411362,4522,6,3,1
s2513,Movie,Zaki Chan,Wael Ihsan,Egypt,5/19/2020,2005,TV-PG,109 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-19,2020,5,19,1,False,109.0,,2005-01-01,5617,15.378507871321013,4522,9,3,1
s2514,Movie,Light in the Dark,Ekene Som Mekwunye,Nigeria,5/18/2020,2019,TV-14,105 min,"Dramas, International Movies",True,True,2020-05-18,2020,5,18,0,False,105.0,,2019-01-01,503,1.377138945927447,4521,17,2,1
s2517,Movie,The End,Mohammed Alhmly,Kuwait,5/17/2020,2019,TV-MA,97 min,"Action & Adventure, Comedies, International Movies",True,True,2020-05-17,2020,5,17,6,True,97.0,,2019-01-01,502,1.374401095140315,4520,7,3,1
s2521,Movie,Heaven Without People,Lucien Bourjeily,Lebanon,5/15/2020,2017,TV-MA,91 min,"Dramas, International Movies",True,True,2020-05-15,2020,5,15,4,False,91.0,,2017-01-01,1230,3.3675564681724848,4518,21,2,1
s2522,Movie,"I love you, stupid",Laura Mañá,Spain,5/15/2020,2019,TV-MA,88 min,"Comedies, International Movies, Romantic Movies",True,True,2020-05-15,2020,5,15,4,False,88.0,,2019-01-01,500,1.3689253935660506,4518,18,3,1
s2523,TV Show,Inhuman Resources,Ziad Doueiri,France,5/15/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",True,True,2020-05-15,2020,5,15,4,False,,1.0,2020-01-01,135,0.36960985626283366,4518,17,3,1
s2528,TV Show,Sleepless Society: Two Pillows & A Lost Soul,Sivaroj Kongsakul,Thailand,5/15/2020,2020,TV-MA,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",True,True,2020-05-15,2020,5,15,4,False,,1.0,2020-01-01,135,0.36960985626283366,4518,44,3,1
s2536,Movie,Match,Obaid Alhmoudi,Not Given,5/14/2020,2017,TV-14,91 min,"Dramas, International Movies",True,True,2020-05-14,2020,5,14,3,False,91.0,,2017-01-01,1229,3.3648186173853527,4517,5,2,1
s2532,Movie,Dilan 1990,"Fajar Bustomi, Pidi Baiq",Indonesia,5/14/2020,2018,TV-14,109 min,"Dramas, International Movies, Romantic Movies",True,True,2020-05-14,2020,5,14,3,False,109.0,,2018-01-01,864,2.3655030800821355,4517,10,3,1
s2533,Movie,Dilan 1991,"Fajar Bustomi, Pidi Baiq",Indonesia,5/14/2020,2019,TV-14,118 min,"Dramas, International Movies, Romantic Movies",True,True,2020-05-14,2020,5,14,3,False,118.0,,2019-01-01,499,1.3661875427789185,4517,10,3,1
s2534,Movie,Fan of Amoory,Salmeen AlMurry Amer,United Arab Emirates,5/14/2020,2018,TV-G,109 min,"Children & Family Movies, Dramas, International Movies",True,True,2020-05-14,2020,5,14,3,False,109.0,,2018-01-01,864,2.3655030800821355,4517,13,3,1
s2535,Movie,Malang,Mohit Suri,India,5/14/2020,2020,TV-MA,131 min,"Action & Adventure, International Movies, Romantic Movies",True,True,2020-05-14,2020,5,14,3,False,131.0,,2020-01-01,134,0.3668720054757016,4517,6,3,1
s2537,Movie,Rencor tatuado,Julián Hernández,Mexico,5/14/2020,2018,TV-MA,152 min,"Dramas, Independent Movies, International Movies",True,True,2020-05-14,2020,5,14,3,False,152.0,,2018-01-01,864,2.3655030800821355,4517,14,3,1
