show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,date_added_clean,duration_minutes,season_count,year_added,release_age,genre_list,genre_Action & Adventure,genre_Anime Features,genre_Anime Series,genre_British TV Shows,genre_Children & Family Movies,genre_Classic & Cult TV,genre_Classic Movies,genre_Comedies,genre_Crime TV Shows,genre_Cult Movies,genre_Documentaries,genre_Docuseries,genre_Dramas,genre_Faith & Spirituality,genre_Horror Movies,genre_Independent Movies,genre_International Movies,genre_International TV Shows,genre_Kids' TV,genre_Korean TV Shows,genre_LGBTQ Movies,genre_Movies,genre_Music & Musicals,genre_Reality TV,genre_Romantic Movies,genre_Romantic TV Shows,genre_Sci-Fi & Fantasy,genre_Science & Nature TV,genre_Spanish-Language TV Shows,genre_Sports Movies,genre_Stand-Up Comedy,genre_Stand-Up Comedy & Talk Shows,genre_TV Action & Adventure,genre_TV Comedies,genre_TV Dramas,genre_TV Horror,genre_TV Mysteries,genre_TV Sci-Fi & Fantasy,genre_TV Shows,genre_TV Thrillers,genre_Teen TV Shows,genre_Thrillers,number_of_genres,director_popularity,add_month,add_day_of_week,days_since_start,country_Canada,country_France,country_India,country_Japan,country_Not Given,country_Other,country_Pakistan,country_South Korea,country_Spain,country_United Kingdom,country_United States
s604,Movie,The Karate Kid Part III,John G. Avildsen,United States,7/1/2021,1989,PG,112 min,"Children & Family Movies, Dramas",2021-07-01,112,0,2021,32,"['Children & Family Movies', 'Dramas']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s605,Movie,The Life of David Gale,Alan Parker,United Kingdom,7/1/2021,2003,R,130 min,Dramas,2021-07-01,130,0,2021,18,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,4930,False,False,False,False,False,False,False,False,False,True,False
s606,Movie,The Long Riders,Walter Hill,United States,7/1/2021,1980,R,100 min,Action & Adventure,2021-07-01,100,0,2021,41,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s607,Movie,The Queen,Stephen Frears,United Kingdom,7/1/2021,2006,PG-13,103 min,"Dramas, International Movies",2021-07-01,103,0,2021,15,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,3,4930,False,False,False,False,False,False,False,False,False,True,False
s608,Movie,The Strangers,Bryan Bertino,United States,7/1/2021,2008,R,85 min,"Horror Movies, Thrillers",2021-07-01,85,0,2021,13,"['Horror Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s609,Movie,The Sum of All Fears,Phil Alden Robinson,United States,7/1/2021,2002,PG-13,124 min,Action & Adventure,2021-07-01,124,0,2021,19,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s610,Movie,The Tourist,Florian Henckel von Donnersmarck,United States,7/1/2021,2010,PG-13,103 min,"Action & Adventure, Romantic Movies",2021-07-01,103,0,2021,11,"['Action & Adventure', 'Romantic Movies']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s611,Movie,Underworld,Len Wiseman,United States,7/1/2021,2003,R,121 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2021-07-01,121,0,2021,18,"['Action & Adventure', 'Horror Movies', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s612,Movie,Underworld: Awakening,"Måns Mårlind, Björn Stein",United States,7/1/2021,2012,R,89 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2021-07-01,89,0,2021,9,"['Action & Adventure', 'Horror Movies', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s613,Movie,Underworld: Rise of the Lycans,Patrick Tatopoulos,United States,7/1/2021,2009,R,92 min,"Action & Adventure, Horror Movies, Sci-Fi & Fantasy",2021-07-01,92,0,2021,12,"['Action & Adventure', 'Horror Movies', 'Sci-Fi & Fantasy']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s614,Movie,Voiceless,Robert O. Peters,Nigeria,7/1/2021,2020,TV-MA,112 min,"Dramas, International Movies, Thrillers",2021-07-01,112,0,2021,1,"['Dramas', 'International Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,7,3,4930,False,False,False,False,False,True,False,False,False,False,False
s615,Movie,What Dreams May Come,Vincent Ward,United States,7/1/2021,1998,PG-13,114 min,"Dramas, Romantic Movies, Sci-Fi & Fantasy",2021-07-01,114,0,2021,23,"['Dramas', 'Romantic Movies', 'Sci-Fi & Fantasy']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s616,Movie,Why Do Fools Fall in Love,Gregory Nava,United States,7/1/2021,1998,R,116 min,"Dramas, Music & Musicals, Romantic Movies",2021-07-01,116,0,2021,23,"['Dramas', 'Music & Musicals', 'Romantic Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s617,Movie,Working Title,Mary Harron,United States,7/1/2021,2019,R,110 min,Dramas,2021-07-01,110,0,2021,2,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,3,4930,False,False,False,False,False,False,False,False,False,False,True
s619,Movie,America: The Motion Picture,Matt Thompson,United States,6/30/2021,2021,TV-MA,98 min,"Action & Adventure, Comedies",2021-06-30,98,0,2021,0,"['Action & Adventure', 'Comedies']",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,4929,False,False,False,False,False,False,False,False,False,False,True
s620,Movie,Deranged,Jameel Buari,Not Given,6/30/2021,2020,TV-14,98 min,"Dramas, International Movies",2021-06-30,98,0,2021,1,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,4929,False,False,False,False,True,False,False,False,False,False,False
s623,Movie,Lying and Stealing,Matt Aselton,United States,6/30/2021,2019,R,100 min,Thrillers,2021-06-30,100,0,2021,2,['Thrillers'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,2,4929,False,False,False,False,False,False,False,False,False,False,True
s622,TV Show,Legend of Exorcism,Shen Leping,Not Given,6/30/2021,2020,TV-14,1 Season,"Anime Series, Crime TV Shows, International TV Shows",2021-06-30,0,1,2021,1,"['Anime Series', 'Crime TV Shows', 'International TV Shows']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,4929,False,False,False,False,True,False,False,False,False,False,False
s624,Movie,Mommy Issues,Jose Javier Reyes,Not Given,6/30/2021,2021,TV-MA,90 min,"Comedies, Dramas, International Movies",2021-06-30,90,0,2021,0,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,4929,False,False,False,False,True,False,False,False,False,False,False
s625,Movie,Prime Time,Jakub Piątek,Not Given,6/30/2021,2021,TV-MA,92 min,"Dramas, International Movies, Thrillers",2021-06-30,92,0,2021,0,"['Dramas', 'International Movies', 'Thrillers']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,6,2,4929,False,False,False,False,True,False,False,False,False,False,False
s627,TV Show,Sophie: A Murder in West Cork,John Dower,United Kingdom,6/30/2021,2021,TV-MA,1 Season,"British TV Shows, Crime TV Shows, Docuseries",2021-06-30,0,1,2021,0,"['British TV Shows', 'Crime TV Shows', 'Docuseries']",0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,2,4929,False,False,False,False,False,False,False,False,False,True,False
s630,Movie,A Way Back Home,B. T Thomas,Not Given,6/28/2021,2020,TV-14,82 min,"Dramas, International Movies",2021-06-28,82,0,2021,1,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,4927,False,False,False,False,True,False,False,False,False,False,False
s633,Movie,Wanted,Nibal Arakji,Not Given,6/28/2021,2019,TV-14,90 min,"Comedies, International Movies",2021-06-28,90,0,2021,2,"['Comedies', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,0,4927,False,False,False,False,True,False,False,False,False,False,False
s631,Movie,Killing Them Softly,Andrew Dominik,United States,6/28/2021,2012,R,97 min,Dramas,2021-06-28,97,0,2021,9,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,4927,False,False,False,False,False,False,False,False,False,False,True
s634,Movie,Into the Wind,Sofie Šustková,Not Given,6/26/2021,2018,TV-MA,76 min,"Dramas, Independent Movies, International Movies",2021-06-26,76,0,2021,3,"['Dramas', 'Independent Movies', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,5,4925,False,False,False,False,True,False,False,False,False,False,False
s635,Movie,Wonder Boy,Anissa Bonnefont,France,6/26/2021,2019,TV-14,83 min,"Documentaries, International Movies",2021-06-26,83,0,2021,2,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5,4925,False,True,False,False,False,False,False,False,False,False,False
s636,Movie,Here Comes the Rain,Bahij Hojeij,Lebanon,6/25/2021,2010,TV-MA,101 min,"Dramas, International Movies",2021-06-25,101,0,2021,11,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,4924,False,False,False,False,False,True,False,False,False,False,False
s637,Movie,The Ice Road,Jonathan Hensleigh,United States,6/25/2021,2021,PG-13,109 min,Action & Adventure,2021-06-25,109,0,2021,0,['Action & Adventure'],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,4924,False,False,False,False,False,False,False,False,False,False,True
s638,TV Show,Ray,"Srijit Mukherji, Vasan Bala, Abhishek Chaubey",Not Given,6/25/2021,2021,TV-MA,1 Season,"International TV Shows, TV Dramas, TV Mysteries",2021-06-25,0,1,2021,0,"['International TV Shows', 'TV Dramas', 'TV Mysteries']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,6,4,4924,False,False,False,False,True,False,False,False,False,False,False
s644,Movie,The Seventh Day,Justin P. Lange,United States,6/24/2021,2021,R,87 min,Horror Movies,2021-06-24,87,0,2021,0,['Horror Movies'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,3,4923,False,False,False,False,False,False,False,False,False,False,True
s653,Movie,Osuofia in London II,Kingsley Ogoro,Nigeria,6/22/2021,2004,TV-14,70 min,"Comedies, Dramas, International Movies",2021-06-22,70,0,2021,17,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,4921,False,False,False,False,False,True,False,False,False,False,False
s651,Movie,O Vendedor de Sonhos,Jayme Monjardim,Brazil,6/22/2021,2016,TV-14,96 min,"Dramas, International Movies",2021-06-22,96,0,2021,5,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,4921,False,False,False,False,False,True,False,False,False,False,False
s652,Movie,Osuofia in London,Kingsley Ogoro,Nigeria,6/22/2021,2003,TV-MA,84 min,"Comedies, Dramas, International Movies",2021-06-22,84,0,2021,18,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,4921,False,False,False,False,False,True,False,False,False,False,False
s647,Movie,The House of Flowers: The Movie,Manolo Caro,Mexico,6/23/2021,2021,TV-MA,88 min,"Comedies, International Movies, Music & Musicals",2021-06-23,88,0,2021,0,"['Comedies', 'International Movies', 'Music & Musicals']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,2,4922,False,False,False,False,False,True,False,False,False,False,False
s655,Movie,#Selfie,Cristina Jacob,Romania,6/21/2021,2014,TV-MA,125 min,"Comedies, Dramas, International Movies",2021-06-21,125,0,2021,7,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,4920,False,False,False,False,False,True,False,False,False,False,False
s656,Movie,#Selfie 69,Cristina Jacob,Romania,6/21/2021,2016,TV-MA,119 min,"Comedies, Dramas, International Movies",2021-06-21,119,0,2021,5,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,4920,False,False,False,False,False,True,False,False,False,False,False
s657,Movie,Love Is a Story,Cristina Jacob,Romania,6/21/2021,2015,TV-MA,105 min,"International Movies, Music & Musicals, Romantic Movies",2021-06-21,105,0,2021,6,"['International Movies', 'Music & Musicals', 'Romantic Movies']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,4920,False,False,False,False,False,True,False,False,False,False,False
s645,Movie,Good on Paper,Kimmy Gatewood,Not Given,6/23/2021,2021,TV-MA,94 min,"Comedies, Romantic Movies",2021-06-23,94,0,2021,0,"['Comedies', 'Romantic Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,4922,False,False,False,False,True,False,False,False,False,False,False
s646,Movie,Murder by the Coast,Tània Balló,Not Given,6/23/2021,2021,TV-14,89 min,"Documentaries, International Movies",2021-06-23,89,0,2021,0,"['Documentaries', 'International Movies']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,4922,False,False,False,False,True,False,False,False,False,False,False
s650,Movie,Broken,Anurin Nwunembom,Not Given,6/22/2021,2019,TV-14,108 min,"Dramas, International Movies, Romantic Movies",2021-06-22,108,0,2021,2,"['Dramas', 'International Movies', 'Romantic Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,4921,False,False,False,False,True,False,False,False,False,False,False
s665,TV Show,Cleo & Cuquin,Fernando Moro,Spain,6/19/2021,2020,TV-Y,2 Seasons,Kids' TV,2021-06-19,0,2,2021,1,"[""Kids' TV""]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,5,4918,False,False,False,False,False,False,False,False,True,False,False
s677,TV Show,Riverdale,Rob Seidenglanz,United States,6/19/2021,2019,TV-14,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",2021-06-19,0,4,2021,2,"['Crime TV Shows', 'TV Dramas', 'TV Mysteries']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,6,5,4918,False,False,False,False,False,False,False,False,False,False,True
s667,TV Show,Gameboys Level-Up Edition,Ivan Andrew Payawal,Not Given,6/19/2021,2020,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Comedies",2021-06-19,0,1,2021,1,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,6,5,4918,False,False,False,False,True,False,False,False,False,False,False
s673,Movie,Mobile Suit Gundam: Char's Counterattack,Yoshiyuki Tomino,Not Given,6/19/2021,1988,TV-14,120 min,"Action & Adventure, Anime Features, International Movies",2021-06-19,120,0,2021,33,"['Action & Adventure', 'Anime Features', 'International Movies']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,5,4918,False,False,False,False,True,False,False,False,False,False,False
s671,Movie,Mobile Suit Gundam II: Soldiers of Sorrow,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",Not Given,6/19/2021,1981,TV-14,133 min,"Action & Adventure, Anime Features, International Movies",2021-06-19,133,0,2021,40,"['Action & Adventure', 'Anime Features', 'International Movies']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,4918,False,False,False,False,True,False,False,False,False,False,False
s672,Movie,Mobile Suit Gundam III: Encounters in Space,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",Not Given,6/19/2021,1982,TV-MA,140 min,"Action & Adventure, Anime Features, International Movies",2021-06-19,140,0,2021,39,"['Action & Adventure', 'Anime Features', 'International Movies']",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,5,4918,False,False,False,False,True,False,False,False,False,False,False
s682,TV Show,They've Gotta Have Us,Simon Frederick,United Kingdom,6/19/2021,2018,TV-MA,1 Season,"British TV Shows, Docuseries",2021-06-19,0,1,2021,3,"['British TV Shows', 'Docuseries']",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,5,4918,False,False,False,False,False,False,False,False,False,True,False
s688,Movie,Jagame Thandhiram,Karthik Subbaraj,India,6/18/2021,2021,TV-MA,159 min,"Action & Adventure, Dramas, International Movies",2021-06-18,159,0,2021,0,"['Action & Adventure', 'Dramas', 'International Movies']",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,4917,False,False,True,False,False,False,False,False,False,False,False
s686,Movie,Fatherhood,Paul Weitz,United States,6/18/2021,2021,PG-13,111 min,Dramas,2021-06-18,111,0,2021,0,['Dramas'],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,4,4917,False,False,False,False,False,False,False,False,False,False,True
s689,Movie,Kambili: The Whole 30 Yards,Kayode Kasum,Nigeria,6/18/2021,2020,TV-14,119 min,"Comedies, International Movies, Romantic Movies",2021-06-18,119,0,2021,1,"['Comedies', 'International Movies', 'Romantic Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,4,4917,False,False,False,False,False,True,False,False,False,False,False
s693,TV Show,The Rational Life,Hsu Fu-chun,Taiwan,6/18/2021,2021,TV-14,1 Season,"International TV Shows, Romantic TV Shows, TV Dramas",2021-06-18,0,1,2021,0,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,6,4,4917,False,False,False,False,False,True,False,False,False,False,False
s695,Movie,Aziza,Soudade Kaadan,Lebanon,6/17/2021,2019,TV-PG,13 min,"Comedies, Dramas, Independent Movies",2021-06-17,13,0,2021,2,"['Comedies', 'Dramas', 'Independent Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,4916,False,False,False,False,False,True,False,False,False,False,False
s694,Movie,Ali & Ratu Ratu Queens,Lucky Kuswandi,Indonesia,6/17/2021,2021,TV-14,101 min,"Comedies, Dramas, International Movies",2021-06-17,101,0,2021,0,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,3,4916,False,False,False,False,False,True,False,False,False,False,False
s696,Movie,Besieged Bread,Soudade Kaadan,Syria,6/17/2021,2015,TV-14,12 min,"Dramas, International Movies",2021-06-17,12,0,2021,6,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,3,4916,False,False,False,False,False,True,False,False,False,False,False
s699,Movie,Fan Girl,Antoinette Jadaone,Philippines,6/17/2021,2020,TV-MA,101 min,"Dramas, Independent Movies, International Movies",2021-06-17,101,0,2021,1,"['Dramas', 'Independent Movies', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,3,4916,False,False,False,False,False,True,False,False,False,False,False
s763,Movie,Sweet & Sour,Lee Kae-byeok,South Korea,6/4/2021,2021,TV-14,103 min,"Comedies, International Movies, Romantic Movies",2021-06-04,103,0,2021,0,"['Comedies', 'International Movies', 'Romantic Movies']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,4,4903,False,False,False,False,False,False,False,True,False,False,False
s684,Movie,A Family,Michihito Fujii,Not Given,6/18/2021,2021,TV-MA,135 min,"Dramas, International Movies",2021-06-18,135,0,2021,0,"['Dramas', 'International Movies']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,4917,False,False,False,False,True,False,False,False,False,False,False
s690,Movie,Mobile Suit Gundam I,"Yoshiyuki Tomino, Yoshikazu Yasuhiko",Not Given,6/18/2021,1981,TV-14,139 min,"Action & Adventure, Anime Features, Classic Movies",2021-06-18,139,0,2021,40,"['Action & Adventure', 'Anime Features', 'Classic Movies']",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,4917,False,False,False,False,True,False,False,False,False,False,False
s691,Movie,Rurouni Kenshin: The Final,Keishi Otomo,Not Given,6/18/2021,2021,TV-14,137 min,"Action & Adventure, International Movies",2021-06-18,137,0,2021,0,"['Action & Adventure', 'International Movies']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,4,4917,False,False,False,False,True,False,False,False,False,False,False
s705,Movie,A Man For The Week End,Achille Brice,Not Given,6/16/2021,2018,TV-14,95 min,"Comedies, Dramas, International Movies",2021-06-16,95,0,2021,3,"['Comedies', 'Dramas', 'International Movies']",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,4915,False,False,False,False,True,False,False,False,False,False,False
